생산일자,공정,품목코드,생산수량
2026-03-11,하이드,P1026A-04.50,2440
2026-03-11,하이드,P1026A-04.50,2405
2026-03-11,하이드,P0174A-02.00DBK3,1250
2026-03-11,하이드,P0174A-02.25DBK3,1324
2026-03-11,누수,P0101A-07.00,1220
2026-03-11,접착,P3407A-03.50ASG,1870
2026-03-11,누수,P0101A-06.50,1340
2026-03-11,분리,Q1026+04.75,1801
2026-03-11,접착,P0101A-06.50,1345
2026-03-11,접착,P5420A+05.00,1815
2026-03-11,접착,P3406A-02.00ASB,1825
2026-03-11,분리,Q1026-04.75,1037
2026-03-11,하이드,P1026A-02.00,2439
2026-03-11,하이드,P0174A-02.25DBK3,1500
2026-03-11,접착,P3406A-02.00ASB,1865
2026-03-11,하이드,P1025A-01.50+1.50,1942
2026-03-11,누수,P1026A-04.50,2260
2026-03-11,누수,P3407A-05.00ASG,1490
2026-03-11,누수,P0101A-07.00,1730
2026-03-11,하이드,P0174A-02.00DBK3,1268
2026-03-11,하이드,P1026A-02.00,2397
2026-03-11,하이드,P0174A-02.00DBK3,1322
2026-03-11,하이드,P0174A-02.75DBK3,1297
2026-03-11,하이드,P0174A-03.00DBK3,1331
2026-03-11,하이드,P1025A-04.00+1.50,2046
2026-03-11,접착,P1026A-03.00,1345
2026-03-11,접착,P1026A-02.75,2180
2026-03-11,접착,P3407A-04.00ASG,1955
2026-03-11,분리,Q3407-10.00ASG,1900
2026-03-11,접착,P3406A-02.75ASB,1785
2026-03-11,하이드,P3407A-08.00ASG,2116
2026-03-11,분리,Q0588-02.50,1667
2026-03-11,분리,Q0174-02.75DBK3,915
2026-03-11,분리,Q5420-00.75,1282
2026-03-11,분리,Q3406-09.50ASB,1947
2026-03-11,분리,Q3400-08.50BRW,652
2026-03-11,분리,Q0174-02.25DBK3,1243
2026-03-11,분리,Q0588-02.25,1538
2026-03-11,분리,Q3406-09.00ASB,1961
2026-03-11,분리,Q5420-00.75,1962
2026-03-11,분리,Q0588-02.50,1655
2026-03-11,분리,Q3406-05.00ASB,865
2026-03-11,분리,Q3400-03.50BRW,1686
2026-03-11,분리,Q5420-02.00,2115
2026-03-11,분리,Q1026-04.50,2475
2026-03-11,분리,Q1026-04.50,2478
2026-03-11,분리,Q3407-04.75ASG,1288
2026-03-11,분리,Q5420-02.50,1980
2026-03-11,분리,Q5420-01.00,2045
2026-03-11,분리,Q3406-03.00ASB,1469
2026-03-11,분리,Q1026-04.50,2432
2026-03-11,분리,Q3407-02.00ASG,1780
2026-03-11,분리,Q0588-02.25,1724
2026-03-11,분리,Q0588-02.25,1707
2026-03-11,분리,Q0588-02.00,1698
2026-03-11,분리,Q3400-08.50BRW,746
2026-03-11,분리,Q1026-04.50,2459
2026-03-11,분리,Q1026-04.50,2445
2026-03-11,분리,Q3407-09.50ASG,2072
2026-03-11,분리,Q3407-03.25ASG,1517
2026-03-11,분리,Q0588-02.25,1613
2026-03-11,분리,Q1026-04.50,2445
2026-03-11,분리,Q0588-02.00,1590
2026-03-11,분리,Q5420-01.50,2121
2026-03-11,분리,Q5420+07.50,1597
2026-03-11,분리,Q5420-02.25,2000
2026-03-11,분리,Q5420-01.00,1815
2026-03-11,분리,Q5420-00.75,2038
2026-03-11,분리,Q5420-03.00,1518
2026-03-11,분리,Q5420-03.75,1812
2026-03-11,분리,Q5420-03.25,1906
2026-03-11,분리,Q5420+00.75,1982
2026-03-11,분리,Q5420-02.25,1590
2026-03-11,분리,Q5420-01.00,2050
2026-03-11,사출,R1026-03.00,2555
2026-03-11,사출,R1026-03.00,2555
2026-03-11,사출,R1026-03.00,2550
2026-03-11,사출,R1026-02.75,3250
2026-03-11,사출,R1026-02.00,2466
2026-03-11,사출,R1026-02.00,2447
2026-03-11,사출,R1026-03.00,2551
2026-03-11,사출,R1026-02.00,2504
2026-03-11,사출,R1026-02.00,2468
2026-03-11,사출,R1026-03.25,3244
2026-03-11,사출,R3405-03.00SPC,2214
2026-03-11,사출,R1026-02.00,2451
2026-03-11,사출,R1026-02.00,2894
2026-03-11,사출,R1026-02.25,2725
2026-03-11,사출,R1026-02.00,2507
2026-03-11,사출,R1026-03.00,2721
2026-03-11,사출,R1026-02.75,1546
2026-03-11,사출,R1026-02.00,2635
2026-03-11,사출,R1026-02.00,2512
2026-03-11,사출,R1026-02.00,2640
2026-03-11,사출,R3406-03.50ASB,2077
2026-03-11,사출,R3406-04.25ASB,2031
2026-03-11,사출,R1026-03.25,1545
2026-03-11,사출,R3405-04.50SPC,2234
2026-03-11,사출,R1026+04.75,2194
2026-03-11,사출,R1026+04.75,2194
2026-03-11,사출,R1026+04.75,2193
2026-03-11,사출,R1026-04.50,2536
2026-03-11,사출,R1026-04.50,2534
2026-03-11,사출,R1026-04.50,2531
2026-03-11,사출,R1026-04.75,2973
2026-03-11,사출,R1026-04.50,2527
2026-03-11,사출,R1026-03.00,2553
2026-03-11,사출,R3406-04.00ASB,2165
2026-03-11,사출,R3406-04.25ASB,1918
2026-03-11,사출,R1026-03.00,2720
2026-03-11,사출,R1026-02.25,2335
2026-03-11,사출,R3406-03.50ASB,2108
2026-03-11,사출,R3405-03.00SPC,2223
2026-03-11,사출,R3405-04.00SPC,2234
2026-03-11,사출,R1026-02.00,2554
2026-03-11,사출,R3405-04.25SPC,2182
2026-03-11,사출,R1026-02.75,3244
2026-03-11,사출,R1026-03.00,2717
2026-03-11,사출,R3405-03.50SPC,2215
2026-03-11,사출,R3405-03.50SPC,2208
2026-03-11,사출,R1026+05.00,2194
2026-03-11,사출,R1026-04.50,2516
2026-03-11,사출,R1026+04.75,2193
2026-03-11,사출,R1026-04.50,2545
2026-03-11,사출,R3406-03.00ASB,1660
2026-03-11,사출,R1026-03.00,2710
2026-03-11,사출,R1026-03.00,2587
2026-03-11,사출,R1026-02.00,2655
2026-03-11,사출,R1026-02.00,2636
2026-03-11,사출,R1026-02.75,1546
2026-03-11,사출,R1026-02.00,2646
2026-03-11,사출,R3406-03.00ASB,1663
2026-03-11,사출,R3406-03.00ASB,2077
2026-03-11,사출,R1026+05.00,2209
2026-03-11,사출,R1026+04.75,2194
2026-03-11,사출,R1026+05.00,2193
2026-03-11,사출,R1026-04.50,2527
2026-03-11,사출,R3405-03.00SPC,2234
2026-03-12,분리,Q1026-02.00,2420
2026-03-12,누수,P3406A-02.00ASB,1825
2026-03-12,누수,P0174A-02.50DBK3,1810
2026-03-12,누수,P0174A-02.25DBK3,1480
2026-03-12,누수,P3406A-02.75ASB,1785
2026-03-12,누수,P0174A-02.00DBK3,1165
2026-03-12,누수,P3406A-03.00ASB,1820
2026-03-12,누수,P3406A-02.00ASB,1865
2026-03-12,누수,P3406A-02.75ASB,535
2026-03-12,누수,P0174A-02.75DBK3,1670
2026-03-12,누수,P0174A-02.75DBK3,1060
2026-03-12,누수,P0174A-02.00DBK3,1495
2026-03-12,누수,P1026A-02.00,2385
2026-03-12,누수,P3406A-02.25ASB,1700
2026-03-12,누수,P0174A-02.50DBK3,1810
2026-03-12,누수,P0174A-02.00DBK3,1155
2026-03-12,누수,P0174A-02.00DBK3,1030
2026-03-12,누수,P0174A-02.75DBK3,1755
2026-03-12,누수,P0174A-02.50DBK3,1745
2026-03-12,누수,P1026A-04.50,2035
2026-03-12,누수,P1026A-03.00,1035
2026-03-12,누수,P1026A-04.50,2325
2026-03-12,누수,P1026A-02.00,2260
2026-03-12,누수,P1026A-03.00,2425
2026-03-12,누수,P1026A-04.50,2440
2026-03-12,누수,P3406A-02.75ASB,1680
2026-03-12,누수,P3406A-02.50ASB,1555
2026-03-12,누수,P0174A-02.00DBK3,1360
2026-03-12,누수,P0174A-02.75DBK3,1190
2026-03-12,누수,P0174A-02.25DBK3,1465
2026-03-12,접착,P3406A-02.50ASB,1555
2026-03-12,누수,P1026A-03.00,1195
2026-03-12,누수,P1026A-03.00,2335
2026-03-12,누수,P1026A-04.50,2265
2026-03-12,누수,P1026A-03.00,2185
2026-03-12,누수,P0174A-02.25DBK3,1635
2026-03-12,누수,P0174A-02.00DBK3,1520
2026-03-12,누수,P1026A-03.00,2390
2026-03-12,누수,P1026A-04.50,2160
2026-03-12,누수,P1026A-02.00,2405
2026-03-12,누수,P1026A-03.00,2345
2026-03-12,누수,P1026A-03.00,2365
2026-03-12,누수,P1026A-04.75,2580
2026-03-12,누수,P1026A-02.00,2355
2026-03-12,누수,P1026A-02.00,2340
2026-03-12,누수,P1026A-02.00,2350
2026-03-12,누수,P3406A-00.50ASB,1725
2026-03-12,누수,P0174A-02.00DBK3,1205
2026-03-12,누수,P0174A-02.50DBK3,1665
2026-03-12,누수,P0174A-02.25DBK3,1300
2026-03-12,누수,P1026A-03.00,2185
2026-03-12,누수,P1026A-04.50,2290
2026-03-12,누수,P1026A-04.50,2415
2026-03-12,누수,P1026A-04.50,2360
2026-03-12,누수,P1026A-03.00,2460
2026-03-12,누수,P1026A-04.75,1085
2026-03-12,누수,P1026A-03.00,2405
2026-03-12,누수,P1026A-02.75,950
2026-03-12,누수,P1026A-04.50,2245
2026-03-12,누수,P1026A-04.50,2405
2026-03-12,누수,P1026A-01.75,2340
2026-03-12,누수,P1026A-02.00,2330
2026-03-12,누수,P3406A-03.00ASB,1650
2026-03-12,누수,P0174A-02.25DBK3,1925
2026-03-12,누수,P1026A-03.00,2450
2026-03-12,누수,P1026A-03.00,2375
2026-03-12,누수,P1026A-03.00,2390
2026-03-12,접착,P3406A-02.75ASB,535
2026-03-12,누수,P3407A-03.00ASG,2040
2026-03-12,누수,P3407A-03.00ASG,1880
2026-03-12,누수,P3407A-08.00ASG,2085
2026-03-12,접착,P1026A-02.75,950
2026-03-12,접착,P1026A-03.00,2420
2026-03-12,누수,P3407A-04.00ASG,1955
2026-03-12,누수,P1026A-02.75,2320
2026-03-12,누수,P0174A-02.75DBK3,1260
2026-03-12,누수,P0174A-03.00DBK3,1205
2026-03-12,누수,P0174A-02.75DBK3,1660
2026-03-12,누수,P1025A-01.50+1.50,1905
2026-03-12,접착,P0174A-02.75DBK3,1670
2026-03-12,분리,Q0174-02.00DBK3,1330
2026-03-12,분리,Q1026-03.00,2497
2026-03-12,하이드,P1025A-02.75+1.50,1955
2026-03-12,누수,P1026A-02.00,2380
2026-03-12,누수,P1026A-04.50,2360
2026-03-12,누수,P5413A-02.25,2355
2026-03-12,누수,P1026A-02.00,2340
2026-03-12,분리,Q1026-04.75,1979
2026-03-12,접착,P3408A-01.50BRW,1400
2026-03-12,접착,P1026A-04.50,2340
2026-03-12,분리,Q3405-04.25SPC,2005
2026-03-12,분리,Q5420-02.75,1603
2026-03-12,분리,Q5420-02.75,1609
2026-03-12,접착,P0174A-02.50DBK3,1810
2026-03-12,누수,P3407A-04.00ASG,1665
2026-03-12,접착,P1026A-04.50,2325
2026-03-12,접착,P0174A-02.00DBK3,1220
2026-03-12,누수,P3407A-04.00ASG,1920
2026-03-12,누수,P3407A-03.25ASG,1450
2026-03-12,누수,P0101A-02.25,1700
2026-03-12,분리,Q1026-03.00,2498
2026-03-12,분리,Q1026-02.00,2409
2026-03-12,분리,Q1026-02.00,2286
